tweet,label
 i dont think at your job is the place to protest perceived police violence or whatever you are protesting if you really cared go to your local pd and protest there taking a knee at a ballgame on your job doesnt take guts and only makes you look ignorant,OFF
elizabeth warren fundraises off sexual misconduct allegation against kavanaugh url via ,NOT
 wont matter to me cannot stand all those holier than thou liberals somebody told them society beloeve they are brilliant experts on politics hehe ,NOT
 hopefully she beats the shit out of the chair ump in australia to really show them,OFF
 wow wonder what he is doing,NOT
 i said the same thing today lol,NOT
 hell be in the loony bin by then ,NOT
    congratulations you are on no blocklists that we can find by scraping publicly available blocktogether lists  please check my follows for people incorrectly blocked  url,NOT
 yes he is  but he still wont be fired ,NOT
 conservatives and republicans alike should recieve and give forgiveness gimme peace fam,NOT
 if you are into comedy movies the galpal flick bookclub is both funny and heartwarming diane keaton jane fonda candice bergun and mary steamburgen are just part of the fantastic cast made me laugh from beginning to end,NOT
  milk is meant for calves not humans give your head a wobble,NOT
                                         listen people queen is right this is not a game this is war  url,NOT
 you are going to become of kod just like the famous ,NOT
   i dont think he is a sociopath  i think he knows what he did and he knows he is lying,NOT
gun control groups putting millions into elections url,NOT
 which blood if you like baff in the blood you dun see am breez and nips is that you are looking ehen that one you just looked at nao ehen ,NOT
 ill bow out of this one  i was gonna reply but no matter how i worded it it sounded liketake the camera and shove it up your ass lol,OFF
 behind bars with a orange jumpsuit for all her crimes dating back to arkansasalong with billy globalist deplorableshe is karma is a bitc and it needs to call on killary this year for sure  time to pay your dues hillary rodham clintonlucerferian,OFF
 why do affluent liberals like cooper who claim to support diversity usually live in areas without much diversity,NOT
 i dont trust kanye right now i might not like that shit,OFF
shits about to hit the fan maga url,OFF
calm down you loon kavanaugh is already confirmed and you know it make plans for alternate employment after the trumptrain train disembowels the democrat party in this country starting with removing roevwade then buildthewall then maga   url,NOT
 yes he is  shhh,NOT
    well you are wrong avenatti may not like trump as most people dont but he has made things better for his client and that what he is paid for,NOT
angelina is so funny at rhe wrong times imngonna shoot this bitch uppdoals,NOT
  i lost my shit and everyone in class is judging me lmao,OFF
  and dont forget supplymanagement he has been stubbornly clinging to that that tax it also distorts all of international trade deals just makes life less affordable for the average working family only the liberals,OFF
