comment,label,label_class
So... we should have more jobs with flexible hours so women can keep up with men?,2,0
The number of salty men in these comments is ..... expected actually.,1,0
"There is no wage gap, it's been debunked several times. Problem is most women take time off and don't receive full pay for that",2,0
Women's wages also pan out equal to men's getting smaller later in life due to an increase in - Divorce!,2,0
oml ppl here are triggered typing up whole freaking paragraphs...smh this is youtube lol,2,0
"I'm training to be a pilot, a job that earns a lot of money. If I get a wife I won't let her use my money on buying things, she will have a job and pay for part of the house as will I and she'll also pay for anything other than necessities that she wants with her money. No joint bank accounts...",1,0
"You adjuste for diffrent jobs, good girl. Now lets also adjust for hours worked,experience, frequency of asking for a raise..etc And there you go no gender pay gap. Ofcourse I would love to hear what femenists solution to the mythical gender pay gap is. :) The 4 solutions I come up with to the non-existent paygap are as follows: 1: Everyone gets payed the same regardles of work, hours worked, experience and skill. (Socialist Solution 2: Get rid of jobs completly and just have robots do the entier thing, then give people a living wage. (RBE variant solution) 3: Force men and women to work jobs so that everything becomes 50/50. (Equity selution) 4: Money is done away with entierly. (Communist/RBE solution)",2,0
wage is not the same as earnings.,1,0
She can't eat chicken when she's sober minded. AKA she can eat chicken almost every day of the week.,2,0
"All you people dancing with joy that the wage-gap does not exist and feminists are wrong should re-think this whole situation. Women don't talk about this because they want the same pay for the same job, cause that has been already dealth with. (And I mean sane women. Not idiots featured in Buzzfeed videos reading the scripts they're given) They just want equal treatment in the workplace. That is the problem and the main reason why women are flagging up the disproportion in total earnings of men vs women. The inequality exists because of women being expected to engage in the family life more than men (that is one of the reasons, imo it's the biggest factor). In today's society success is measured (unfortunately, but it's the truth) by how much money you make and how great of a professional career you have. It applies to both genders. Women feel like they will have a tougher time with accomplishing that kind of success than men. And it is rightly so. Most of us, men and women, want to have children one day. But for women having children means that their professional career will take a hit. Just to make this a bit more real: one of my friends asked her boss why her colleague was given a promotion although she's been working for the company for a longer time (she left out the fact that he's not as good at his job and the fact that he is a man; she didn't expect that would be the reason) and the answer was: well you have two children at a young age so we thought giving you more responsibility right now could be damaging to your private life. Fun fact - the guy also has two children at a very similar age. Of course, my friend left that company. Thank god. Obviously, that inequality is not men's or women's fault. It's how our society is built. But we should look at possibilities of dealing with that problem, as increasingly women are just giving up having children completely. The ageing society is already a huge issue that is progressing. Something needs to be done and as of now there are many people - again both male and female - that are not even acknowledging that the problem exists! Wake up people. I tried to stress that no one who is a sane human being is blaming MEN for this. It's not all of the men of this planet that should get together to fix this. It's a problem of the society as a whole and we should try to deal with it. That's all.",1,0
