tweet,label
     oh yeah sure antifa is antifascist also free speech is for everyone liberals conservatives centrists fascists communists anarchists ancaps etc i live in the us and not a fascist state that bans what it thinks is hate speech url,1
                                                 jealousy rears its ugly facei am favored and blessed my girls adore me  and so does god,0
 and somehow trump is divine prophecy hes helping them all the wonderful things they wanted to take away from womenfuck religion ,1
  you are most welcome,0
 he should be talking about the chinese leader seeing they pollute the most,1
  i watched you on with ari melber and you were great you are strong articulate and have a large heart that extends to those who need a voice congrats to you i guess we know whos the boss is now,0
  we have a different opinion of what a better gun control law looks like  in one case an illegal alien with no right to be here is involved  in the other case americans have a rights  can u tell the difference between american rights amp illegal aliens,0
 bitch i took four years too jdkdkdd,1
  pm is looking like the extra in the tory version of saw  who suddenly realised that she must cut off her own limbs to surviveif she escapes that particular nightmare she is still a politically deceased pm its impossible to appease mukga tories that dont want a compromise url,1
 spoke about a migrant found to be a member of islamic state telling  viewers we dont want her here as he makes his case for swift deportation of convicted terrorists url auspol saparli adelaide abetterway url,0
